date,index,nav,outstanding
"Jun 07, 2002",1458.21,103.29,39450000.00
"Jun 06, 2002",1460.50,103.46,39450000.00
"Jun 05, 2002",1489.88,105.53,39450000.00
"Jun 04, 2002",1476.28,104.57,39450000.00
"Jun 03, 2002",1476.26,104.57,39450000.00
"May 31, 2002",1513.77,107.22,39450000.00
"May 30, 2002",1510.25,106.98,39450000.00
"May 29, 2002",1514.33,107.27,39450000.00
"May 28, 2002",1523.89,107.94,39450000.00
"May 24, 2002",1537.02,108.87,39450000.00
"May 23, 2002",1555.82,110.20,39450000.00
"May 22, 2002",1540.12,109.09,39450000.00
"May 21, 2002",1531.32,108.47,40000000.00
"May 20, 2002",1548.31,109.67,39700000.00
"May 17, 2002",1569.17,111.15,39700000.00
"May 16, 2002",1556.93,110.29,39700000.00
"May 15, 2002",1546.73,109.56,39700000.00
"May 14, 2002",1555.04,110.15,39700000.00
"May 13, 2002",1522.80,107.87,39700000.00
"May 10, 2002",1494.87,105.90,39700000.00
"May 09, 2002",1520.39,107.70,39700000.00
"May 08, 2002",1542.53,109.27,39800000.00
"May 07, 2002",1486.57,105.31,39800000.00
"May 06, 2002",1491.05,105.63,39800000.00
"May 03, 2002",1520.44,107.71,39800000.00
"May 02, 2002",1536.16,108.82,39800000.00
"May 01, 2002",1538.65,108.99,38900000.00
"Apr 30, 2002",1525.00,108.02,37000000.00
"Apr 29, 2002",1508.75,106.88,37000000.00
"Apr 26, 2002",1524.08,107.97,37000000.00
"Apr 25, 2002",1545.40,109.47,37000000.00
"Apr 24, 2002",1547.74,109.64,37000000.00
"Apr 23, 2002",1558.79,110.42,37000000.00
"Apr 22, 2002",1568.52,111.11,37000000.00
"Apr 19, 2002",1593.07,112.85,37000000.00
"Apr 18, 2002",1592.08,112.78,37000000.00
"Apr 17, 2002",1594.32,112.93,37000000.00
"Apr 16, 2002",1597.48,113.16,36600000.00
"Apr 15, 2002",1560.92,110.57,36600000.00
"Apr 12, 2002",1572.89,111.42,36600000.00
"Apr 11, 2002",1562.52,110.69,36600000.00
"Apr 10, 2002",1600.36,113.36,36600000.00
"Apr 09, 2002",1582.36,112.09,36600000.00
"Apr 08, 2002",1592.88,112.84,36600000.00
"Apr 05, 2002",1588.88,112.55,36600000.00
"Apr 04, 2002",1593.96,112.91,36600000.00
"Apr 03, 2002",1592.60,112.82,36600000.00
"Apr 02, 2002",1608.39,113.94,36600000.00
"Apr 01, 2002",1622.23,114.91,36600000.00
"Mar 28, 2002",1623.43,115.00,36600000.00
"Mar 27, 2002",1619.45,114.72,36600000.00
"Mar 26, 2002",1610.81,114.11,36600000.00
"Mar 25, 2002",1601.21,113.43,36600000.00
"Mar 22, 2002",1625.02,115.11,36600000.00
"Mar 21, 2002",1631.93,115.60,36300000.00
"Mar 20, 2002",1629.43,115.43,36300000.00
"Mar 19, 2002",1655.44,117.27,36300000.00
"Mar 18, 2002",1648.73,116.79,36300000.00
"Mar 15, 2002",1649.56,116.85,36300000.00
"Mar 14, 2002",1631.00,115.54,36300000.00
"Mar 13, 2002",1632.46,115.64,34550000.00
"Mar 12, 2002",1648.28,116.76,34150000.00
"Mar 11, 2002",1652.04,117.03,34150000.00
"Mar 08, 2002",1646.44,116.93,34150000.00
"Mar 07, 2002",1636.86,116.25,34150000.00
"Mar 06, 2002",1644.20,116.77,34150000.00
"Mar 05, 2002",1620.37,115.08,34150000.00
"Mar 04, 2002",1631.25,115.85,34150000.00
"Mar 01, 2002",1600.02,113.64,34150000.00
"Feb 28, 2002",1564.59,111.13,34150000.00
"Feb 27, 2002",1569.01,111.44,34150000.00
"Feb 26, 2002",1567.65,111.35,34150000.00
"Feb 25, 2002",1567.59,111.34,34150000.00
"Feb 22, 2002",1539.91,109.38,34150000.00
"Feb 21, 2002",1527.34,108.49,34150000.00
"Feb 20, 2002",1551.37,110.19,34150000.00
"Feb 19, 2002",1530.58,108.72,34150000.00
"Feb 15, 2002",1559.98,110.80,34150000.00
"Feb 14, 2002",1577.29,112.03,34150000.00
"Feb 13, 2002",1580.03,112.22,34150000.00
"Feb 12, 2002",1563.95,111.08,34150000.00
"Feb 11, 2002",1570.21,111.53,34150000.00
"Feb 08, 2002",1547.94,109.95,34150000.00
"Feb 07, 2002",1525.26,108.34,34150000.00
"Feb 06, 2002",1529.68,108.65,34150000.00
"Feb 05, 2002",1538.70,109.30,33250000.00
"Feb 04, 2002",1544.89,109.73,33250000.00
"Feb 01, 2002",1584.06,112.51,33250000.00
"Jan 31, 2002",1595.35,113.31,33250000.00
"Jan 30, 2002",1571.69,111.64,33250000.00
"Jan 29, 2002",1553.23,110.33,33250000.00
"Jan 28, 2002",1598.86,113.57,33250000.00
"Jan 25, 2002",1599.14,113.59,33250000.00
"Jan 24, 2002",1597.55,113.47,32500000.00
"Jan 23, 2002",1591.94,113.08,32500000.00
"Jan 22, 2002",1579.41,112.19,32500000.00
"Jan 18, 2002",1591.08,113.02,32500000.00
"Jan 17, 2002",1607.02,114.15,32500000.00
"Jan 16, 2002",1591.04,113.01,32500000.00
"Jan 15, 2002",1617.18,114.87,32500000.00
"Jan 14, 2002",1606.20,114.09,32500000.00
"Jan 11, 2002",1616.35,114.81,32500000.00
"Jan 10, 2002",1631.72,115.90,32500000.00
"Jan 09, 2002",1629.70,115.76,32500000.00
"Jan 08, 2002",1637.48,116.31,32500000.00
"Jan 07, 2002",1642.95,116.70,32500000.00
"Jan 04, 2002",1653.69,117.46,32500000.00
"Jan 03, 2002",1643.48,116.74,31400000.00
"Jan 02, 2002",1628.51,115.67,31400000.00
"Dec 31, 2001",1618.98,115.00,31400000.00
"Dec 28, 2001",1637.23,116.29,31400000.00
"Dec 27, 2001",1631.69,115.90,31400000.00
"Dec 26, 2001",1620.26,115.09,30900000.00
"Dec 24, 2001",1613.60,114.62,30500000.00
"Dec 21, 2001",1613.94,114.64,31050000.00
"Dec 20, 2001",1606.91,114.15,30950000.00
"Dec 19, 2001",1620.27,115.09,30950000.00
"Dec 18, 2001",1610.83,114.42,30950000.00
"Dec 17, 2001",1598.74,113.57,30950000.00
"Dec 14, 2001",1582.81,112.78,30550000.00
"Dec 13, 2001",1577.58,112.40,30550000.00
"Dec 12, 2001",1602.45,114.17,30550000.00
"Dec 11, 2001",1601.77,114.13,30550000.00
"Dec 10, 2001",1606.23,114.44,30550000.00
"Dec 07, 2001",1632.10,116.28,30550000.00
"Dec 06, 2001",1644.48,117.17,30150000.00
"Dec 05, 2001",1649.00,117.49,30150000.00
"Dec 04, 2001",1612.46,114.89,30150000.00
"Dec 03, 2001",1591.48,113.40,29850000.00
"Nov 30, 2001",1604.92,114.36,29850000.00
"Nov 29, 2001",1605.99,114.43,29850000.00
"Nov 28, 2001",1589.37,113.25,29850000.00
"Nov 27, 2001",1618.62,115.33,29850000.00
"Nov 26, 2001",1629.76,116.12,28750000.00
"Nov 23, 2001",1619.78,115.41,28750000.00
"Nov 21, 2001",1601.02,114.08,28750000.00
"Nov 20, 2001",1608.90,114.64,28750000.00
"Nov 19, 2001",1620.66,115.48,27700000.00
"Nov 16, 2001",1603.17,114.23,27700000.00
"Nov 15, 2001",1608.09,114.59,27700000.00
"Nov 14, 2001",1606.64,114.48,27700000.00
"Nov 13, 2001",1603.28,114.25,27700000.00
"Nov 12, 2001",1573.82,112.15,27700000.00
"Nov 09, 2001",1576.61,112.35,27300000.00
"Nov 08, 2001",1574.09,112.17,27300000.00
"Nov 07, 2001",1570.16,111.89,27300000.00
"Nov 06, 2001",1573.93,112.16,27300000.00
"Nov 05, 2001",1551.39,110.55,27300000.00
"Nov 02, 2001",1529.35,108.98,27300000.00
"Nov 01, 2001",1524.96,108.67,27000000.00
"Oct 31, 2001",1490.58,106.22,27000000.00
"Oct 30, 2001",1490.44,106.22,27000000.00
"Oct 29, 2001",1516.39,108.06,27000000.00
"Oct 26, 2001",1553.26,110.69,27000000.00
"Oct 25, 2001",1546.90,110.23,27000000.00
"Oct 24, 2001",1525.96,108.74,27000000.00
"Oct 23, 2001",1525.35,108.70,27000000.00
"Oct 22, 2001",1532.55,109.21,26700000.00
"Oct 19, 2001",1509.46,107.57,26700000.00
"Oct 18, 2001",1502.61,107.09,26700000.00
"Oct 17, 2001",1514.50,107.93,26700000.00
"Oct 16, 2001",1543.15,109.97,26500000.00
"Oct 15, 2001",1532.52,109.21,26500000.00
"Oct 12, 2001",1534.86,109.38,26500000.00
"Oct 11, 2001",1542.98,109.96,26100000.00
"Oct 10, 2001",1519.77,108.31,26100000.00
"Oct 09, 2001",1485.63,105.89,26100000.00
"Oct 08, 2001",1493.54,106.45,26100000.00
"Oct 05, 2001",1506.11,107.34,26100000.00
"Oct 04, 2001",1503.31,107.14,26100000.00
"Oct 03, 2001",1507.03,107.41,25100000.00
"Oct 02, 2001",1477.29,105.29,25100000.00
"Oct 01, 2001",1459.33,104.41,25100000.00
"Sep 28, 2001",1462.69,104.65,25100000.00
"Sep 27, 2001",1431.29,102.41,25100000.00
"Sep 26, 2001",1415.01,101.25,25100000.00
"Sep 25, 2001",1421.91,101.74,24700000.00
"Sep 24, 2001",1409.50,100.85,24700000.00
"Sep 21, 2001",1356.61,97.08,24700000.00
"Sep 20, 2001",1382.93,98.96,24700000.00
"Sep 19, 2001",1427.25,102.12,24700000.00
"Sep 18, 2001",1450.54,103.79,24700000.00
"Sep 17, 2001",1459.00,104.39,24700000.00
"Sep 10, 2001",1533.98,109.75,22850000.00
"Sep 07, 2001",1524.47,109.07,22850000.00
"Sep 06, 2001",1553.41,111.14,22850000.00
"Sep 05, 2001",1588.93,113.68,22850000.00
"Sep 04, 2001",1590.29,113.77,22850000.00
"Aug 31, 2001",1591.18,113.84,22850000.00
"Aug 30, 2001",1584.77,113.38,22850000.00
"Aug 29, 2001",1612.04,115.33,22850000.00
"Aug 28, 2001",1629.90,116.61,22850000.00
"Aug 27, 2001",1654.72,118.38,22850000.00
"Aug 24, 2001",1662.74,118.95,22850000.00
"Aug 23, 2001",1630.67,116.66,22850000.00
"Aug 22, 2001",1635.16,116.98,22850000.00
"Aug 21, 2001",1623.74,116.17,22850000.00
"Aug 20, 2001",1643.59,117.59,22850000.00
"Aug 17, 2001",1630.35,116.64,22850000.00
"Aug 16, 2001",1657.88,118.61,22000000.00
"Aug 15, 2001",1652.71,118.24,22000000.00
"Aug 14, 2001",1664.61,119.09,22000000.00
"Aug 13, 2001",1670.95,119.54,22000000.00
"Aug 10, 2001",1669.21,119.42,22000000.00
"Aug 09, 2001",1659.76,118.75,21700000.00
"Aug 08, 2001",1659.58,118.73,21700000.00
"Aug 07, 2001",1688.60,120.81,21750000.00
"Aug 06, 2001",1683.03,120.41,21750000.00
"Aug 03, 2001",1702.43,121.80,21750000.00
"Aug 02, 2001",1711.17,122.42,22750000.00
"Aug 01, 2001",1704.24,121.93,22750000.00
"Jul 31, 2001",1697.45,121.44,22750000.00
"Jul 30, 2001",1688.03,120.77,22750000.00
"Jul 27, 2001",1689.79,120.90,21600000.00
"Jul 26, 2001",1685.62,120.60,21600000.00
"Jul 25, 2001",1668.16,119.35,21600000.00
"Jul 24, 2001",1641.76,117.47,21600000.00
"Jul 23, 2001",1668.90,119.41,21600000.00
"Jul 20, 2001",1696.67,121.39,21600000.00
"Jul 19, 2001",1702.52,121.81,20350000.00
"Jul 18, 2001",1692.27,121.08,20350000.00
"Jul 17, 2001",1701.57,121.74,20350000.00
"Jul 16, 2001",1684.77,120.54,20350000.00
"Jul 13, 2001",1703.31,121.87,19850000.00
"Jul 12, 2001",1692.73,121.11,19850000.00
"Jul 11, 2001",1653.54,118.31,19850000.00
"Jul 10, 2001",1655.31,118.44,19850000.00
"Jul 09, 2001",1679.40,120.16,20100000.00
"Jul 06, 2001",1667.90,119.34,20100000.00
"Jul 05, 2001",1707.68,122.18,20100000.00
"Jul 03, 2001",1728.65,123.68,21000000.00
"Jul 02, 2001",1731.53,123.89,21000000.00
"Jun 29, 2001",1714.32,122.66,21000000.00
"Jun 28, 2001",1716.81,122.84,21000000.00
"Jun 27, 2001",1695.61,121.32,21000000.00
"Jun 26, 2001",1703.37,121.88,21000000.00
"Jun 25, 2001",1705.94,122.06,21000000.00
"Jun 22, 2001",1715.39,122.74,21000000.00
"Jun 21, 2001",1731.75,123.91,22500000.00
"Jun 20, 2001",1712.26,122.51,22500000.00
"Jun 19, 2001",1697.41,121.45,22500000.00
"Jun 18, 2001",1691.59,121.04,22500000.00
"Jun 15, 2001",1699.85,121.63,22500000.00
"Jun 14, 2001",1707.56,122.18,22500000.00
"Jun 13, 2001",1737.95,124.35,22500000.00
"Jun 12, 2001",1757.48,125.75,22500000.00
"Jun 11, 2001",1755.43,125.60,21500000.00
"Jun 08, 2001",1770.21,127.01,21500000.00
"Jun 07, 2001",1786.99,128.21,21500000.00
"Jun 06, 2001",1777.25,127.52,21500000.00
"Jun 05, 2001",1795.96,128.86,21500000.00
"Jun 04, 2001",1772.92,127.21,21500000.00
"Jun 01, 2001",1763.87,126.56,21500000.00
"May 31, 2001",1757.09,126.08,21500000.00
"May 30, 2001",1746.11,125.29,21500000.00
"May 29, 2001",1773.46,127.25,21500000.00
"May 25, 2001",1787.28,128.24,20950000.00
"May 24, 2001",1808.64,129.77,20950000.00
"May 23, 2001",1802.84,129.36,20950000.00
"May 22, 2001",1831.20,131.39,20400000.00
"May 21, 2001",1836.02,131.73,20400000.00
"May 18, 2001",1806.83,129.64,19650000.00
"May 17, 2001",1801.63,129.28,19650000.00
"May 16, 2001",1796.72,128.92,19650000.00
"May 15, 2001",1746.75,125.34,19650000.00
"May 14, 2001",1746.01,125.29,19650000.00
"May 11, 2001",1741.33,124.95,19650000.00
"May 10, 2001",1754.46,125.90,19650000.00
"May 09, 2001",1754.72,125.91,19650000.00
"May 08, 2001",1762.41,126.46,19200000.00
"May 07, 2001",1765.49,126.69,19200000.00
"May 04, 2001",1769.78,127.01,19200000.00
"May 03, 2001",1744.54,125.19,19200000.00
"May 02, 2001",1770.66,127.06,19200000.00
"May 01, 2001",1769.12,126.95,19200000.00
"Apr 30, 2001",1745.39,125.25,19200000.00
"Apr 27, 2001",1750.32,125.61,19200000.00
"Apr 26, 2001",1724.38,123.74,19150000.00
"Apr 25, 2001",1716.17,123.15,18950000.00
"Apr 24, 2001",1689.23,121.23,18950000.00
"Apr 23, 2001",1710.01,122.72,18950000.00
"Apr 20, 2001",1736.02,124.58,18950000.00
"Apr 19, 2001",1750.98,125.66,24950000.00
"Apr 18, 2001",1729.26,124.10,24950000.00
"Apr 17, 2001",1664.44,119.46,24950000.00
"Apr 16, 2001",1647.50,118.24,24950000.00
"Apr 12, 2001",1652.83,118.63,24950000.00
"Apr 11, 2001",1628.23,116.86,24950000.00
"Apr 10, 2001",1631.69,117.12,24950000.00
"Apr 09, 2001",1588.50,114.02,24950000.00
"Apr 06, 2001",1575.71,113.10,24950000.00
"Apr 05, 2001",1607.46,115.38,24950000.00
"Apr 04, 2001",1540.17,110.55,24500000.00
"Apr 03, 2001",1544.35,110.85,24750000.00
"Apr 02, 2001",1599.36,114.79,24750000.00
"Mar 30, 2001",1619.54,116.24,26500000.00
"Mar 29, 2001",1602.26,115.00,26500000.00
"Mar 28, 2001",1609.67,115.53,26500000.00
"Mar 27, 2001",1649.79,118.40,26500000.00
"Mar 26, 2001",1608.65,115.46,26500000.00
"Mar 23, 2001",1590.70,114.17,26300000.00
"Mar 22, 2001",1559.65,111.94,26300000.00
"Mar 21, 2001",1565.98,112.40,26300000.00
"Mar 20, 2001",1594.50,114.44,26300000.00
"Mar 19, 2001",1633.81,117.27,21100000.00
"Mar 16, 2001",1605.48,115.23,21350000.00
"Mar 15, 2001",1637.61,117.54,21350000.00
"Mar 14, 2001",1628.02,116.85,21350000.00
"Mar 13, 2001",1671.19,119.94,22050000.00
"Mar 12, 2001",1646.42,118.18,22050000.00
"Mar 09, 2001",1720.71,123.74,20500000.00
"Mar 08, 2001",1764.39,126.87,17250000.00
"Mar 07, 2001",1760.36,126.59,16650000.00
"Mar 06, 2001",1748.74,125.75,16650000.00
"Mar 05, 2001",1731.42,124.51,16650000.00
"Mar 02, 2001",1721.09,123.77,16650000.00
"Mar 01, 2001",1730.92,124.46,16650000.00
"Feb 28, 2001",1729.08,124.34,16650000.00
"Feb 27, 2001",1753.88,126.12,16650000.00
"Feb 26, 2001",1767.29,127.08,16650000.00
"Feb 23, 2001",1736.82,124.86,16650000.00
"Feb 22, 2001",1746.50,125.59,16650000.00
"Feb 21, 2001",1749.86,125.84,17250000.00
"Feb 20, 2001",1782.75,128.20,17250000.00
"Feb 16, 2001",1814.22,130.45,17250000.00
"Feb 15, 2001",1849.15,132.97,17250000.00
"Feb 14, 2001",1834.10,131.89,17250000.00
"Feb 13, 2001",1837.77,132.15,17250000.00
"Feb 12, 2001",1853.65,133.29,17250000.00
"Feb 09, 2001",1831.96,131.74,17250000.00
"Feb 08, 2001",1856.65,133.51,17250000.00
"Feb 07, 2001",1868.29,134.35,17250000.00
"Feb 06, 2001",1883.72,135.46,17250000.00
"Feb 05, 2001",1886.48,135.65,17250000.00
"Feb 02, 2001",1879.69,135.17,17250000.00
"Feb 01, 2001",1913.11,137.57,17250000.00
"Jan 31, 2001",1902.55,136.81,17250000.00
"Jan 30, 2001",1913.13,137.57,17250000.00
"Jan 29, 2001",1899.75,136.62,17250000.00
"Jan 26, 2001",1886.80,135.69,17250000.00
"Jan 25, 2001",1890.27,135.94,17250000.00
"Jan 24, 2001",1899.71,136.62,17250000.00
"Jan 23, 2001",1894.25,136.22,17550000.00
"Jan 22, 2001",1869.89,134.47,17550000.00
"Jan 19, 2001",1869.38,134.44,17550000.00
"Jan 18, 2001",1876.94,134.99,17550000.00
"Jan 17, 2001",1851.16,133.12,17550000.00
"Jan 16, 2001",1847.13,132.84,17550000.00
"Jan 12, 2001",1835.54,132.00,17550000.00
"Jan 11, 2001",1847.37,132.86,17550000.00
"Jan 10, 2001",1828.50,131.50,17550000.00
"Jan 09, 2001",1810.98,130.24,17550000.00
"Jan 08, 2001",1804.04,129.75,17550000.00
"Jan 05, 2001",1807.13,129.97,17550000.00
"Jan 04, 2001",1855.82,133.46,17550000.00
"Jan 03, 2001",1875.56,134.88,17550000.00
"Jan 02, 2001",1785.86,128.44,17550000.00
"Dec 29, 2000",1837.37,132.14,17550000.00
"Dec 28, 2000",1856.76,133.53,17550000.00
"Dec 27, 2000",1849.34,133.00,17550000.00
"Dec 26, 2000",1829.83,131.60,17550000.00
"Dec 22, 2000",1817.00,130.68,17550000.00
"Dec 21, 2000",1773.71,127.57,17550000.00
"Dec 20, 2000",1759.62,126.55,17550000.00
"Dec 19, 2000",1816.36,130.63,17550000.00
"Dec 18, 2000",1840.18,132.35,17550000.00
"Dec 15, 2000",1825.42,131.28,17550000.00
"Dec 14, 2000",1865.45,134.16,14150000.00
"Dec 13, 2000",1891.93,136.07,14150000.00
"Dec 12, 2000",1907.10,137.60,14150000.00
"Dec 11, 2000",1919.65,138.50,14150000.00
"Dec 08, 2000",1905.29,137.45,14150000.00
"Dec 07, 2000",1868.63,134.83,14150000.00
"Dec 06, 2000",1879.58,135.62,14150000.00
"Dec 05, 2000",1914.09,138.11,14150000.00
"Dec 04, 2000",1842.36,132.94,14150000.00
"Dec 01, 2000",1828.81,131.96,14150000.00
"Nov 30, 2000",1828.42,131.94,14150000.00
"Nov 29, 2000",1865.89,134.62,14150000.00
"Nov 28, 2000",1857.30,134.01,14150000.00
"Nov 27, 2000",1875.01,135.29,13600000.00
"Nov 24, 2000",1865.00,134.57,13600000.00
"Nov 22, 2000",1838.00,132.62,13600000.00
"Nov 21, 2000",1872.72,135.12,13600000.00
"Nov 20, 2000",1866.01,134.64,12950000.00
"Nov 17, 2000",1900.88,137.15,12950000.00
"Nov 16, 2000",1907.20,137.62,12950000.00
"Nov 15, 2000",1931.44,139.36,12950000.00
"Nov 14, 2000",1921.67,138.65,12950000.00
"Nov 13, 2000",1877.51,135.47,12950000.00
"Nov 10, 2000",1897.78,136.93,12950000.00
"Nov 09, 2000",1945.24,140.35,12950000.00
"Nov 08, 2000",1957.62,141.25,12950000.00
"Nov 07, 2000",1988.79,143.50,12950000.00
"Nov 06, 2000",1989.19,143.53,12950000.00
"Nov 03, 2000",1981.50,142.97,12950000.00
"Nov 02, 2000",1983.73,143.13,12950000.00
"Nov 01, 2000",1973.72,142.41,12950000.00
"Oct 31, 2000",1984.90,143.22,12950000.00
"Oct 30, 2000",1942.20,140.14,12950000.00
"Oct 27, 2000",1915.55,138.22,12950000.00
"Oct 26, 2000",1894.42,136.70,12950000.00
"Oct 25, 2000",1895.03,136.74,12950000.00
"Oct 24, 2000",1941.13,140.06,12950000.00
"Oct 23, 2000",1937.86,139.83,12950000.00
"Oct 20, 2000",1939.44,139.93,12950000.00
"Oct 19, 2000",1928.10,139.12,12950000.00
"Oct 18, 2000",1863.35,134.46,12950000.00
"Oct 17, 2000",1874.12,135.24,12600000.00
"Oct 16, 2000",1908.34,137.70,12600000.00
"Oct 13, 2000",1907.71,137.65,12600000.00
"Oct 12, 2000",1846.08,133.21,12600000.00
"Oct 11, 2000",1894.37,136.70,12600000.00
"Oct 10, 2000",1925.41,138.95,11600000.00
"Oct 09, 2000",1946.16,140.43,11600000.00
"Oct 06, 2000",1955.82,141.13,111600000.00
"Oct 05, 2000",1993.70,143.85,11600000.00
"Oct 04, 2000",1990.62,143.63,11600000.00
"Oct 03, 2000",1979.44,142.80,11600000.00
"Oct 02, 2000",1992.94,143.80,11600000.00
"Sep 29, 2000",1993.33,143.83,11600000.00
"Sep 28, 2000",2023.33,145.98,11600000.00
"Sep 27, 2000",1979.31,142.82,11600000.00
"Sep 26, 2000",1979.92,142.87,11600000.00
"Sep 25, 2000",1996.32,144.04,11850000.00
"Sep 22, 2000",2009.76,145.01,11850000.00
"Sep 21, 2000",2010.21,145.05,11850000.00
"Sep 20, 2000",2013.34,145.27,11850000.00
"Sep 19, 2000",2025.16,146.40,11850000.00
"Sep 18, 2000",2003.81,144.86,11850000.00
"Sep 15, 2000",2033.32,146.99,11850000.00
"Sep 14, 2000",2054.20,148.50,11850000.00
"Sep 13, 2000",2059.77,148.92,11850000.00
"Sep 12, 2000",2055.26,148.58,11850000.00
"Sep 11, 2000",2065.34,149.31,11850000.00
"Sep 08, 2000",2072.58,149.85,11850000.00
"Sep 07, 2000",2083.68,150.62,11850000.00
"Sep 06, 2000",2069.40,149.60,11850000.00
"Sep 05, 2000",2089.77,151.07,11850000.00
"Sep 01, 2000",2108.76,152.44,11850000.00
"Aug 31, 2000",2104.43,152.13,11850000.00
"Aug 30, 2000",2083.48,150.62,11850000.00
"Aug 29, 2000",2092.98,151.32,11850000.00
"Aug 28, 2000",2098.72,151.73,11850000.00
"Aug 25, 2000",2088.10,150.96,11850000.00
"Aug 24, 2000",2090.66,151.14,11850000.00
"Aug 23, 2000",2087.40,150.91,11850000.00
"Aug 22, 2000",2076.38,150.11,11850000.00
"Aug 21, 2000",2078.25,150.25,11850000.00
"Aug 18, 2000",2067.48,149.49,11850000.00
"Aug 17, 2000",2073.44,149.90,11850000.00
"Aug 16, 2000",2050.93,148.28,11850000.00
"Aug 15, 2000",2057.03,148.72,11200000.00
"Aug 14, 2000",2066.90,149.43,11200000.00
"Aug 11, 2000",2039.51,147.45,11200000.00
"Aug 10, 2000",2023.33,146.29,11200000.00
"Aug 09, 2000",2040.55,147.53,11200000.00
"Aug 08, 2000",2054.11,148.51,11200000.00
"Aug 07, 2000",2049.14,148.15,7800000.00
"Aug 04, 2000",2026.40,146.51,7800000.00
"Aug 03, 2000",2011.80,145.46,7800000.00
"Aug 02, 2000",1992.41,144.06,7800000.00
"Aug 01, 2000",1991.43,143.98,7800000.00
"Jul 31, 2000",1981.36,143.26,7800000.00
"Jul 28, 2000",1966.20,142.17,7800000.00
"Jul 27, 2000",2007.29,145.13,7800000.00
"Jul 26, 2000",2011.01,145.39,7700000.00
"Jul 25, 2000",2041.51,147.60,6450000.00
"Jul 24, 2000",2027.41,146.58,6450000.00
"Jul 21, 2000",2049.31,148.15,6450000.00
"Jul 20, 2000",2070.61,149.69,6200000.00
"Jul 19, 2000",2051.76,148.34,4350000.00
"Jul 18, 2000",2067.97,149.51,4350000.00
"Jul 17, 2000",2091.14,151.18,4350000.00
"Jul 14, 2000",2090.44,151.12,4350000.00
"Jul 13, 2000",2070.86,149.72,4350000.00
"Jul 12, 2000",2066.79,149.42,4350000.00
"Jul 11, 2000",2049.99,148.21,4350000.00
"Jul 10, 2000",2042.64,147.69,4350000.00
"Jul 07, 2000",2047.19,148.01,4350000.00
"Jul 06, 2000",2016.41,145.80,4350000.00
"Jul 05, 2000",2001.71,144.74,4350000.00
"Jul 03, 2000",2033.58,147.03,4350000.00
"Jun 30, 2000",2012.83,145.53,4350000.00
"Jun 29, 2000",1995.89,144.31,4350000.00
"Jun 28, 2000",2013.08,145.55,4350000.00
"Jun 27, 2000",2006.88,145.10,4350000.00
"Jun 26, 2000",2013.46,145.57,4350000.00
"Jun 23, 2000",1994.33,144.20,4350000.00
"Jun 22, 2000",2009.13,145.26,4350000.00
"Jun 21, 2000",2046.35,147.94,4450000.00
"Jun 20, 2000",2041.94,147.74,4450000.00
"Jun 19, 2000",2055.84,148.75,4100000.00
"Jun 16, 2000",2026.00,146.58,3850000.00
"Jun 15, 2000",2045.52,148.00,3850000.00
"Jun 14, 2000",2034.19,147.19,3850000.00
"Jun 13, 2000",2032.58,147.07,3850000.00
"Jun 12, 2000",1999.92,144.71,3850000.00
"Jun 09, 2000",2015.03,145.81,3850000.00
"Jun 08, 2000",2021.56,146.28,3850000.00
"Jun 07, 2000",2034.91,147.22,3850000.00
"Jun 06, 2000",2015.98,145.88,3850000.00
"Jun 05, 2000",2029.50,146.85,3850000.00
"Jun 02, 2000",2042.79,147.82,3850000.00
"Jun 01, 2000",2003.45,144.97,3850000.00
"May 31, 2000",1964.40,142.15,4650000.00
"May 30, 2000",1966.59,142.31,4650000.00
"May 26, 2000",1904.98,137.86,4650000.00
"May 25, 2000",1909.67,138.21,4650000.00
"May 24, 2000",1933.85,139.95,4650000.00
"May 23, 2000",1898.94,137.42,4650000.00
"May 22, 2000",1936.04,140.11,2650000.00
"May 19, 2000",1944.65,140.73,150000.00
"May 18, 2000",1986.40,143.74,150000.00
